4,-11,135,11,-5.4035,-5.4035,42.577,11,80,2.5301e+05,165,0.086959,1,0,7.9709,26.479,165,13.742,26.34,37.888,48.475,58.18,67.076,75.232,82.708,89.562,95.845,101.6,106.88,111.72,116.16,120.23,123.96,127.38,130.51,133.38,136.02,138.43,140.64,142.67,144.53,146.24,147.8,149.23,150.54,151.75,152.85,153.86,154.79,155.64,156.42,157.14,157.79,158.39,158.94,159.45,159.91,160.33,160.72,161.08,161.4,161.7,161.98,162.23,162.46,162.67,162.87,163.04,163.21,163.36,163.49,163.62,163.73,163.84,163.94,164.02,164.11,164.18,164.25,164.31,164.37,164.42,164.47,164.51,164.55,164.59,164.63,164.66,164.68,164.71,164.74,164.76,164.78,164.8,164.81,164.83,164.84,68,90,70,92,93,NaN,NaN,NaN,NaN,73,NaN,78,NaN,102,108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122,0.89286,67.321,122,0,310,91,153,120,49,0,0,0,0,0,0,0,165,165
4,-11,136,12,-2.2952,-2.2952,33.621,15,80,97837,146,0.15907,1,0,4.3576,14.476,146,21.471,39.784,55.404,68.727,80.091,89.783,98.051,105.1,111.12,116.25,120.62,124.35,127.54,130.25,132.57,134.54,136.23,137.67,138.89,139.94,140.83,141.59,142.24,142.79,143.26,143.67,144.01,144.3,144.55,144.76,144.95,145.1,145.23,145.35,145.44,145.52,145.59,145.65,145.7,145.75,145.79,145.82,145.84,145.87,145.89,145.9,145.92,145.93,145.94,145.95,145.96,145.96,145.97,145.97,145.98,145.98,145.98,145.99,145.99,145.99,145.99,145.99,145.99,145.99,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,70,88,89,83,98,NaN,121,97,103,78,137,76,83.5,106,118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101,1.125,85.75,101,0,202,85,118,97,37,0,0,0,0,0,0,0,146,146
4,-11,141,13,-1.8173,-1.8173,33.939,11,80,66383,161,0.11798,1,0,5.8751,19.517,161,17.917,33.84,47.991,60.568,71.744,81.677,90.505,98.35,105.32,111.52,117.02,121.92,126.27,130.13,133.57,136.62,139.33,141.75,143.89,145.79,147.48,148.99,150.33,151.51,152.57,153.51,154.34,155.08,155.74,156.33,156.85,157.31,157.72,158.08,158.41,158.7,158.95,159.18,159.38,159.56,159.72,159.87,159.99,160.1,160.2,160.29,160.37,160.44,160.5,160.56,160.61,160.65,160.69,160.72,160.76,160.78,160.81,160.83,160.85,160.86,160.88,160.89,160.9,160.92,160.92,160.93,160.94,160.95,160.95,160.96,160.96,160.97,160.97,160.97,160.98,160.98,160.98,160.98,160.99,160.99,75,NaN,NaN,88,NaN,NaN,108,NaN,123,118,NaN,NaN,NaN,127,84,NaN,NaN,NaN,NaN,NaN,124,NaN,NaN,NaN,NaN,NaN,133,NaN,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131,0.72,102.96,131,0,276,109,148,126,38,0,0,0,0,0,0,0,161,161
4,-11,142,14,-1.8752,-1.8752,39.713,31,80,3.979e+06,199,0.088964,1,0,7.7914,25.882,199,16.939,32.436,46.614,59.586,71.453,82.31,92.242,101.33,109.64,117.25,124.21,130.57,136.4,141.73,146.6,151.06,155.14,158.88,162.29,165.42,168.28,170.89,173.28,175.47,177.47,179.31,180.98,182.52,183.92,185.2,186.38,187.45,188.44,189.33,190.16,190.91,191.6,192.23,192.81,193.33,193.81,194.26,194.66,195.03,195.37,195.68,195.96,196.22,196.46,196.67,196.87,197.05,197.22,197.37,197.51,197.63,197.75,197.86,197.95,198.04,198.12,198.2,198.27,198.33,198.39,198.44,198.49,198.53,198.57,198.61,198.64,198.67,198.7,198.72,198.75,198.77,198.79,198.81,198.82,198.84,99,109,116,107,125,116,123,121,119,123,109,159,116,119,122,114,138,180,190,148,124,152,176,149,154,154,142,133,153,NaN,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117,1.5882,107.12,155,0,389,127,187,156,50,117,0,389,97,144,120,45,199,199
4,-11,143,15,-1.3678,-1.3678,50.277,13,80,48956,179,0.050122,1,0,13.829,45.94,179,8.7507,17.074,24.99,32.519,39.68,46.491,52.969,59.13,64.99,70.563,75.865,80.906,85.702,90.263,94.601,98.727,102.65,106.38,109.93,113.31,116.52,119.58,122.48,125.24,127.87,130.37,132.75,135.01,137.16,139.21,141.15,143,144.76,146.44,148.03,149.54,150.98,152.35,153.65,154.89,156.07,157.19,158.26,159.27,160.24,161.15,162.03,162.86,163.65,164.4,165.11,165.79,166.43,167.05,167.63,168.19,168.72,169.22,169.7,170.15,170.59,171,171.39,171.76,172.11,172.45,172.77,173.08,173.37,173.64,173.9,174.15,174.39,174.61,174.83,175.03,175.23,175.41,175.59,175.75,71,64,NaN,74.5,NaN,NaN,99,NaN,99,134,NaN,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122,NaN,NaN,143,91,104,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143,0.83527,80.612,143,0,324,108,166,136,55,0,0,0,0,0,0,0,179,179
4,-12,130,16,-3.3068,-3.3068,31.739,18,80,1.2387e+06,142,0.11305,1,0,6.1313,20.368,142,15.179,28.735,40.843,51.656,61.313,69.938,77.641,84.52,90.665,96.152,101.05,105.43,109.34,112.83,115.95,118.73,121.22,123.44,125.43,127.2,128.78,130.19,131.45,132.58,133.59,134.49,135.29,136.01,136.65,137.22,137.73,138.19,138.6,138.96,139.28,139.57,139.83,140.07,140.27,140.46,140.62,140.77,140.9,141.02,141.12,141.22,141.3,141.38,141.44,141.5,141.56,141.6,141.65,141.68,141.72,141.75,141.77,141.8,141.82,141.84,141.86,141.87,141.89,141.9,141.91,141.92,141.93,141.93,141.94,141.95,141.95,141.96,141.96,141.97,141.97,141.97,141.98,141.98,141.98,141.98,59,54,82,69,78,80,83,93,92,99,93,NaN,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101,NaN,NaN,NaN,85,NaN,79,77,NaN,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110,0.86957,75.848,110,0,312,86,132,105,42,0,0,0,0,0,0,0,142,142
4,-12,131,17,-8.999,-8.999,34.662,27,80,2.2068e+06,132,0.1033,1,0,6.7103,22.291,132,12.955,24.638,35.174,44.677,53.247,60.976,67.946,74.232,79.902,85.015,89.626,93.784,97.535,100.92,103.97,106.72,109.2,111.44,113.46,115.28,116.92,118.4,119.73,120.94,122.02,123,123.88,124.68,125.4,126.05,126.63,127.16,127.63,128.06,128.45,128.8,129.11,129.39,129.65,129.88,130.09,130.28,130.45,130.6,130.74,130.86,130.97,131.07,131.16,131.25,131.32,131.39,131.45,131.5,131.55,131.59,131.63,131.67,131.7,131.73,131.76,131.78,131.8,131.82,131.84,131.86,131.87,131.88,131.89,131.9,131.91,131.92,131.93,131.94,131.94,131.95,131.95,131.96,131.96,131.97,70,96,93,92,82,77,95,102,100,100,96,NaN,79,NaN,96,80,74,92,72,94,95,87,88,NaN,NaN,NaN,101,104,105,69,102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94,0.17647,91.294,112,0,349,91,135,112,41,94,0,238,61,109,84,34,132,132
4,-12,132,18,-2.2941,-2.2941,39.705,26,80,2.4656e+06,127,0.17792,1,0,3.8959,12.942,127,20.7,38.025,52.527,64.666,74.825,83.329,90.447,96.405,101.39,105.57,109.06,111.98,114.43,116.48,118.19,119.63,120.83,121.84,122.68,123.38,123.97,124.47,124.88,125.22,125.51,125.76,125.96,126.13,126.27,126.39,126.49,126.57,126.64,126.7,126.75,126.79,126.82,126.85,126.88,126.9,126.91,126.93,126.94,126.95,126.96,126.96,126.97,126.98,126.98,126.98,126.99,126.99,126.99,126.99,126.99,126.99,126.99,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,66,86,97,78,104,101,96,89,107,104,103,80,82,113,NaN,80,100,NaN,NaN,73,0,86,93,NaN,77,93,107,100,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80,-0,93,104,0,393,85,122,103,34,80,0,227,52,101,75,32,127,127
4,-12,133,19,-1.5729,-1.5729,17.317,21,80,1.1189e+06,129,0.44061,1,0,1.5732,5.2259,129,45.97,75.558,94.602,106.86,114.75,119.83,123.1,125.2,126.55,127.43,127.99,128.35,128.58,128.73,128.83,128.89,128.93,128.95,128.97,128.98,128.99,128.99,128.99,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,84,90,94,90,101,108,114,120,116,111,105,NaN,116,108,109,115,NaN,NaN,NaN,NaN,NaN,107,117,NaN,NaN,NaN,119,123,NaN,115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105,0.80909,96.955,105,0,370,75,130,105,43,0,0,0,0,0,0,0,129,129
4,-12,134,20,-2.6762,-2.54,21.892,27,80,2.771e+06,129,0.5,1,0,1.3863,4.6052,129,50.758,81.544,100.22,111.54,118.41,122.58,125.1,126.64,127.57,128.13,128.47,128.68,128.81,128.88,128.93,128.96,128.97,128.98,128.99,128.99,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,101,99,107,104,121,120,122,122,116,121,120,121,119,110,100,108,NaN,123,83,NaN,NaN,112,115,114,NaN,113,112,115,106,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84,-0.33333,121,98,0,318,73,119,92,41,84,0,221,26,114,73,46,129,129
4,-12,135,21,-2.6837,-2.5566,21.951,29,80,4.3235e+06,128,0.5,1,0,1.3863,4.6052,128,50.364,80.911,99.439,110.68,117.49,121.63,124.13,125.66,126.58,127.14,127.48,127.68,127.81,127.88,127.93,127.96,127.97,127.98,127.99,127.99,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,97,104,91,105,108,112,106,115,110,117,121,116,121,115,126,121,80,107,80,NaN,109,116,112,NaN,109,103.5,120,110,112,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,0.095455,107.52,101,0,331,81,120,98,36,100,0,288,74,111,91,31,128,128
4,-12,136,22,-8.075,-8.075,23.517,28,80,3.3329e+06,131,0.48187,1,0,1.4384,4.7784,131,50.091,81.028,100.14,111.94,119.23,123.73,126.51,128.23,129.29,129.94,130.35,130.6,130.75,130.85,130.9,130.94,130.96,130.98,130.99,130.99,130.99,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,89,95,99,104,100,106,109,110,111,106,114,110,102,110,110,115,113,109,NaN,108,108,110,114,NaN,NaN,107,111,81,107,NaN,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109,0.15476,104.99,109,0,416,87,133,108,43,0,0,0,0,0,0,0,131,131
4,-12,141,23,-3.15,-3.15,35.775,24,80,2.1632e+06,170,0.076338,1,0,9.0799,30.163,170,12.495,24.071,34.796,44.733,53.94,62.47,70.373,77.696,84.48,90.765,96.589,101.98,106.98,111.61,115.91,119.88,123.57,126.98,130.14,133.07,135.78,138.3,140.63,142.79,144.79,146.64,148.36,149.95,151.42,152.79,154.05,155.22,156.31,157.32,158.25,159.11,159.91,160.65,161.34,161.98,162.57,163.11,163.62,164.09,164.52,164.93,165.3,165.64,165.96,166.26,166.54,166.79,167.03,167.24,167.45,167.63,167.81,167.97,168.12,168.26,168.39,168.5,168.61,168.72,168.81,168.9,168.98,169.05,169.12,169.19,169.25,169.3,169.35,169.4,169.45,169.49,169.52,169.56,169.59,169.62,72,59,100,98,87.5,109,108,82,109,106,101,NaN,NaN,112,116,NaN,101,NaN,NaN,NaN,118,97,112,135,94,NaN,122,124,108,122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127,0.85714,95.429,127,0,407,106,149,126,44,0,0,0,0,0,0,0,170,170
